"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Stadium Vendors","bbd","Near Mint","English","","","2022-02-26 23:04:55.340000","63","False","False",""
"1","1","Staff of Compleation","pone","Near Mint","English","","","2024-02-09 04:19:07.217000","242p","False","False",""
"1","1","Staff of Domination","cmr","Near Mint","English","","","2024-11-09 18:25:00.647000","343","False","False",""
"1","1","Staff of Nin","pm13","Near Mint","English","foil","","2024-11-09 18:25:12.580000","217★","False","False",""
"1","1","Stagecoach Security","otj","Near Mint","English","","","2024-04-14 04:00:13.583000","30","False","False",""
"1","1","Staggering Insight","thb","Near Mint","English","","","2022-02-26 04:35:14.673000","228","False","False",""
"3","3","Staggering Size","lci","Near Mint","English","","","2023-11-25 07:31:48.250000","214","False","False",""
"1","1","Staggershock","2x2","Near Mint","English","","","2022-07-24 14:42:21.487000","125","False","False",""
"3","3","Stalked Researcher","dsk","Near Mint","English","","","2025-04-07 02:35:16.193000","73","False","False",""
"1","1","Stalking Stones","plst","Near Mint","English","foil","","2022-04-27 05:37:30.217000","MRD-284","False","False",""
"1","1","Stalking Tiger","plst","Near Mint","English","","","2022-02-26 00:55:37.410000","W17-28","False","False",""
"2","2","Stalking Vengeance","rvr","Near Mint","English","","","2024-01-24 04:22:58.827000","126","False","False",""
"3","3","Stall for Time","dmu","Near Mint","English","","","2023-12-08 17:21:11.530000","34","False","False",""
"1","1","Stall Out","dft","Near Mint","English","","","2025-02-09 02:47:46.910000","66","False","False",""
"1","1","Stalwart Shield-Bearers","roe","Near Mint","English","","","2024-11-09 18:25:04.780000","46","False","False",""
"1","1","Stalwarts of Osgiliath","ltr","Near Mint","English","","","2023-06-19 00:33:37.790000","33","False","False",""
"2","2","Stampede Rider","thb","Near Mint","English","","","2022-02-26 23:14:15.317000","155","False","False",""
"2","2","Stampeding Rhino","m12","Near Mint","English","","","2022-02-26 01:56:24.960000","196","False","False",""
"2","2","Stampeding Scurryfoot","dft","Near Mint","English","","","2025-08-31 05:04:34.707000","181","False","False",""
"1","1","Stand // Deliver","dmr","Near Mint","English","","","2023-01-13 23:07:21.913000","207","False","False",""
"2","2","Stand United","tle","Near Mint","English","","","2025-12-11 00:19:05.623000","149","False","False",""
"1","1","Star of Extinction","mb1","Near Mint","English","","","2024-11-09 18:25:26.320000","1068","False","False",""
"1","1","Starbreach Whale","eoe","Near Mint","English","","","2025-07-28 00:54:20.453000","77","False","False",""
"1","1","Starfall Invocation","blb","Near Mint","English","","","2024-07-29 03:23:53.053000","34","False","False",""
"1","1","Starfield Shepherd","eoe","Near Mint","English","","","2025-08-07 03:49:24.117000","37","False","False",""
"1","1","Stargaze","blb","Near Mint","English","","","2024-07-29 03:18:13.523000","114","False","False",""
"2","2","Stark Industries Executive","msh","Near Mint","English","","","2026-06-21 06:49:18.093000","153","False","False",""
"5","5","Starlight Snare","j25","Near Mint","English","","","2024-12-08 17:35:37.743000","9","False","False",""
"1","1","Starling, Aerial Ally","spm","Near Mint","English","","","2025-09-20 07:13:03.130000","18","False","False",""
"2","2","Starlit Mantle","j25","Near Mint","English","","","2024-12-08 17:36:30.703000","366","False","False",""
"1","1","Starport Security","eoe","Near Mint","English","","","2025-07-28 00:52:12.420000","39","False","False",""
"2","2","Starry-Eyed Skyrider","tdm","Near Mint","English","","","2025-11-16 06:20:01.263000","25","False","False",""
"1","1","Starscape Cleric","blb","Near Mint","English","foil","","2024-12-26 19:29:43.613000","116","False","False",""
"2","2","Starseer Mentor","blb","Near Mint","English","","","2024-07-29 03:27:20.867000","233","False","False",""
"1","1","Starstorm","40k","Near Mint","English","","","2022-11-22 05:18:31.840000","208","False","False",""
"1","1","Starstorm","blc","Near Mint","English","","","2025-12-24 21:25:34.173000","203","False","False",""
"1","1","Starting Town","fin","Near Mint","English","","","2025-06-27 02:18:34.453000","289","False","False",""
"1","1","Startle","mid","Near Mint","English","foil","","2022-02-27 22:44:22.483000","78","False","False",""
"1","1","Startle","mid","Near Mint","English","","","2022-02-27 22:35:20.503000","78","False","False",""
"1","1","Startled Awake // Persistent Nightmare","soi","Near Mint","English","","","2023-12-24 21:21:21.563000","88","False","False",""
"1","1","Starved Rusalka","gpt","Near Mint","English","","","2022-02-26 01:44:38.063000","97","False","False",""
"1","1","Starving Revenant","lci","Near Mint","English","","","2024-01-26 21:40:59.017000","338","False","False",""
"1","1","Starwinder","eoe","Near Mint","English","","","2025-08-07 03:50:22.533000","79","False","False",""
"2","2","Stasis Cell","rav","Near Mint","English","","","2022-02-27 18:49:21.483000","66","False","False",""
"1","1","Static Net","bro","Near Mint","English","","","2022-11-14 17:16:03.443000","27","False","False",""
"2","2","Staunch Throneguard","cmr","Near Mint","English","","","2022-02-27 23:59:43.347000","344","False","False",""
"3","3","Stave Off","m12","Near Mint","English","","","2022-02-27 03:38:11.570000","36","False","False",""
"1","1","Stave Off","plst","Near Mint","English","","","2022-02-27 04:27:10.403000","DDN-61","False","False",""
"1","1","Stay Hidden, Stay Silent","dsk","Near Mint","English","","","2024-09-21 05:58:53.377000","74","False","False",""
"1","1","Stay Hidden, Stay Silent","dsk","Near Mint","English","foil","","2024-09-21 05:27:01.303000","74","False","False",""
"1","1","Steadfast Paladin","afr","Near Mint","English","","","2022-02-27 05:11:25.757000","38","False","False",""
"1","1","Steadfast Unicorn","clb","Near Mint","English","","","2022-06-11 13:41:10.230000","44","False","False",""
"1","1","Steam Vents","grn","Near Mint","English","","","2024-11-09 18:25:19.133000","257","False","False",""
"1","1","Steamflogger Boss","plst","Near Mint","English","","","2022-02-26 23:01:44.893000","UST-93","False","False",""
"1","1","Steel Exemplar","bro","Near Mint","English","","","2022-11-14 17:21:29.653000","246","False","False",""
"1","1","Steel Hellkite","c21","Near Mint","English","","","2022-04-27 05:13:15.950000","266","False","False",""
"1","1","Steel Hellkite","c17","Near Mint","English","","","2024-11-09 18:25:12.580000","225","False","False",""
"1","1","Steel Overseer","c21","Near Mint","English","","","2024-11-09 18:25:35.067000","267","False","False",""
"1","1","Steel Wall","mrd","Near Mint","English","","","2024-11-09 18:25:04.780000","248","False","False",""
"2","2","Steel Wrecking Ball","spm","Near Mint","English","","","2025-09-20 07:23:08.580000","177","False","False",""
"1","1","Steelclad Spirit","vow","Near Mint","English","","","2022-02-27 22:35:45.227000","80","False","False",""
"1","1","Steelclaw Lance","eld","Near Mint","English","","","2022-02-26 04:37:14.323000","202","False","False",""
"3","3","Steelgaze Griffin","eld","Near Mint","English","","","2022-02-27 18:34:19.357000","65","False","False",""
"1","1","Steelswarm Operator","eoe","Near Mint","English","","","2025-07-28 00:54:26.930000","80","False","False",""
"1","1","Steeple Creeper","clu","Near Mint","English","","","2024-12-05 15:37:47.897000","174","False","False",""
"1","1","Stegron the Dinosaur Man","spm","Near Mint","English","","","2025-09-20 07:22:50.593000","95","False","False",""
"1","1","Stella Lee, Wild Card","otc","Near Mint","English","","","2024-04-23 02:13:03.677000","3","False","False",""
"1","1","Stensian Sanguinist // Exsanguinate","soc","Near Mint","English","","","2026-04-27 02:49:00.863000","29","False","False",""
"1","1","Step Through","mh2","Near Mint","English","foil","","2022-05-21 00:32:06.993000","66","False","False",""
"2","2","Step Through","mh2","Near Mint","English","","","2022-11-21 00:26:21.077000","66","False","False",""
"1","1","Sterling Hound","otj","Near Mint","English","","","2024-04-14 03:49:38.280000","249","False","False",""
"2","2","Sterling Keykeeper","otj","Near Mint","English","","","2024-04-14 04:18:32.537000","32","False","False",""
"1","1","Stern Dismissal","thb","Near Mint","English","","","2022-02-27 20:17:11.740000","68","False","False",""
"2","2","Stern Lesson","bro","Near Mint","English","","","2023-12-06 16:29:36.690000","64","False","False",""
"2","2","Stew the Coneys","ltr","Near Mint","English","","","2023-10-16 20:09:11.867000","189","False","False",""
"2","2","Sticky Fingers","snc","Near Mint","English","","","2022-04-24 20:14:00.617000","124","False","False",""
"1","1","Sticky Fingers","pip","Near Mint","English","","","2025-12-24 21:34:29.793000","191","False","False",""
"5","5","Stickytongue Sentinel","blb","Near Mint","English","","","2026-06-21 07:07:53.963000","193","False","False",""
"1","1","Stickytongue Sentinel","blb","Near Mint","English","foil","","2024-12-26 19:30:05.840000","193","False","False",""
"1","1","Stillness in Motion","tdm","Near Mint","English","","","2025-04-06 16:52:51.230000","59","False","False",""
"1","1","Stiltzkin, Moogle Merchant","fin","Near Mint","English","","","2025-06-07 00:26:58.837000","34","False","False",""
"1","1","Sting, the Glinting Dagger","ltr","Near Mint","English","","","2025-05-02 02:30:39.137000","250","False","False",""
"2","2","Stingblade Assassin","woe","Near Mint","English","","","2023-09-03 04:03:46.603000","109","False","False",""
"2","2","Stingerfling Spider","m12","Near Mint","English","","","2022-02-26 01:56:38.550000","197","False","False",""
"1","1","Stinging Cave Crawler","lci","Near Mint","English","","","2023-11-11 04:28:51.510000","124","False","False",""
"2","2","Stinging Hivemaster","one","Near Mint","English","foil","","2023-03-17 23:05:44.387000","110","False","False",""
"2","2","Stinging Hivemaster","one","Near Mint","English","","","2023-12-11 17:23:22.273000","110","False","False",""
"4","4","Stinging Lionfish","j25","Near Mint","English","","","2024-12-08 17:36:36.340000","367","False","False",""
"1","1","Sting-Slinger","ecl","Near Mint","English","","","2026-02-14 07:33:32.967000","161","False","False",""
"1","1","Stinkweed Imp","plst","Near Mint","English","","","2024-11-09 18:25:00.647000","GK1-53","False","False",""
"2","2","Stirge","clb","Near Mint","English","","","2022-06-11 14:07:01.750000","150","False","False",""
"2","2","Stirring Address","mh1","Near Mint","English","","","2022-02-27 04:25:48.310000","32","False","False",""
"3","3","Stirring Bard","clb","Near Mint","English","","","2022-06-11 13:44:20.963000","195","False","False",""
"1","1","Stitch Together","fic","Near Mint","English","","","2025-07-09 00:51:20.923000","286","False","False",""
"1","1","Stitched Assistant","vow","Near Mint","English","","","2022-02-27 22:40:54.067000","81","False","False",""
"1","1","Stitcher Geralf","cmm","Near Mint","English","","","2023-12-24 21:20:23.063000","121","False","False",""
"1","1","Stitcher Geralf","mic","Near Mint","English","","","2024-11-09 18:25:00.647000","104","False","False",""
"1","1","Stitcher's Supplier","m19","Near Mint","English","","","2026-07-27 23:55:04.440000","121","False","False",""
"1","1","Stitcher's Supplier","j22","Near Mint","English","","","2024-11-09 18:25:00.647000","472","False","False",""
"1","1","Stitcher's Supplier","fic","Near Mint","English","","","2025-07-09 00:51:20.923000","287","False","False",""
"2","2","Stockpiling Celebrant","woe","Near Mint","English","","","2024-03-31 02:20:33.577000","32","False","False",""
"1","1","Stoic Grove-Guide","ecl","Near Mint","English","","","2026-02-14 07:26:36.110000","243","False","False",""
"1","1","Stolen Identity","ncc","Near Mint","English","","","2022-04-30 17:09:25.657000","233","False","False",""
"1","1","Stolen Stark Tech","msh","Near Mint","English","","","2026-06-21 06:47:13.320000","114","False","False",""
"1","1","Stolen Uniform","fin","Near Mint","English","foil","","2025-06-08 23:50:52.013000","75","False","False",""
"1","1","Stolen Uniform","fin","Near Mint","English","","","2025-06-07 01:02:55.820000","75","False","False",""
"2","2","Stolen Uniform","fin","Near Mint","English","","","2025-06-08 23:51:01.407000","332","False","False",""
"1","1","Stolen Vitality","j25","Near Mint","English","","","2024-12-06 20:49:30.880000","602","False","False",""
"1","1","Stolen Vitality","mid","Near Mint","English","","","2022-02-27 23:25:03.623000","161","False","False",""
"2","2","Stomping Ground","rna","Near Mint","English","","","2024-11-09 18:25:08.900000","259","False","False",""
"1","1","Stomping Ground","gtc","Near Mint","English","","","2024-11-09 18:25:32.087000","247","False","False",""
"2","2","Stone Docent","sos","Near Mint","English","","","2026-04-20 01:48:34.420000","36","False","False",""
"1","1","Stone Golem","bbd","Near Mint","English","","","2022-02-26 05:32:13.507000","247","False","False",""
"1","1","Stone Haven Medic","plst","Near Mint","English","","","2022-02-27 03:57:56.650000","BFZ-51","False","False",""
"1","1","Stone Haven Pilgrim","jmp","Near Mint","English","","","2023-01-22 17:18:48.697000","6","False","False",""
"3","3","Stonefury","cmr","Near Mint","English","","","2022-02-26 23:44:11.047000","203","False","False",""
"1","1","Stoneskin","clb","Near Mint","English","","","2024-11-09 18:25:04.780000","45","False","False",""
"1","1","Stonesplitter Bolt","woe","Near Mint","English","","","2023-09-03 04:21:13.610000","151","False","False",""
"4","4","Stonewood Invoker","dmr","Near Mint","English","","","2023-04-16 06:06:11.510000","178","False","False",""
"1","1","Stonybrook Banneret","lcc","Near Mint","English","","","2023-11-19 21:37:17.027000","173","False","False",""
"2","2","Stony-Voiced Goblins","hob","Near Mint","English","","","2026-08-10 05:23:28.863000","85","False","False",""
"1","1","Stop Cold","otj","Near Mint","English","","","2024-04-14 04:19:54.377000","72","False","False",""
"2","2","Storm Entity","dmr","Near Mint","English","","","2023-01-13 23:14:53.413000","142","False","False",""
"2","2","Storm God's Oracle","mh2","Near Mint","English","","","2026-08-24 16:58:58.860000","213","False","False",""
"1","1","Storm Herd","c19","Near Mint","English","","","2022-02-27 04:35:31.020000","75","False","False",""
"1","1","Storm of Saruman","ltr","Near Mint","English","","","2025-10-17 05:10:41.930000","72","False","False",""
"1","1","Storm Sculptor","xln","Near Mint","English","","","2022-02-27 20:20:13.510000","85","False","False",""
"2","2","Storm Skreelix","mid","Near Mint","English","","","2022-07-24 14:24:15.330000","243","False","False",""
"1","1","Storm the Seedcore","mom","Near Mint","English","","","2023-04-16 05:56:37.033000","206","False","False",""
"1","1","Stormbound Geist","dka","Near Mint","English","","","2026-07-01 16:38:47.253000","51","False","False",""
"1","1","Stormchaser Drake","vow","Near Mint","English","","","2024-05-08 05:03:56.137000","82","False","False",""
"2","2","Stormkeld Prowler","woe","Near Mint","English","","","2024-03-31 02:26:39.490000","71","False","False",""
"2","2","Stormkeld Vanguard // Bear Down","woe","Near Mint","English","","","2023-10-09 15:47:30.780000","187","False","False",""
"1","1","Storm-Kiln Artist","stx","Near Mint","English","","","2024-11-09 18:25:00.647000","115","False","False",""
"1","1","Stormplain Detainment","tdm","Near Mint","English","","","2025-04-06 17:27:04.697000","28","False","False",""
"1","1","Storm's Wrath","thb","Near Mint","English","","","2022-02-26 23:39:43.283000","157","False","False",""
"1","1","Stormshriek Feral // Flush Out","tdm","Near Mint","English","","","2025-04-06 17:05:02.780000","124","False","False",""
"1","1","Stormtide Leviathan","m11","Near Mint","English","","","2022-02-27 19:32:55.983000","74","False","False",""
"1","1","Storyteller Pixie","woe","Near Mint","English","","","2023-09-03 04:16:16.093000","313","False","False",""
"1","1","Storyweave","neo","Near Mint","English","","","2022-02-27 23:38:11.943000","209","False","False",""
"1","1","Strago and Relm","fic","Near Mint","English","","","2025-07-09 00:51:20.923000","59","False","False",""
"1","1","Strangled Cemetery","dsk","Near Mint","English","foil","","2024-09-21 06:00:12.990000","268","False","False",""
"1","1","Strangleroot Geist","dka","Near Mint","English","","","2026-07-01 16:51:27.760000","127","False","False",""
"1","1","Strangling Soot","tsr","Near Mint","English","","","2022-02-27 23:04:30.287000","140","False","False",""
"4","4","Strategic Planning","cmr","Near Mint","English","","","2022-02-27 22:36:24.977000","101","False","False",""
"1","1","Strategic Planning","sta","Near Mint","English","","","2023-12-01 21:25:58.217000","20","False","False",""
"1","1","Stratosoarer","ecl","Near Mint","English","foil","","2026-01-18 04:04:06.960000","72","False","False",""
"2","2","Stratosoarer","ecl","Near Mint","English","","","2026-01-18 04:03:58.733000","72","False","False",""
"1","1","Stream of Consciousness","bok","Near Mint","English","","","2022-02-27 20:19:47.073000","53","False","False",""
"1","1","Street Spasm","clu","Near Mint","English","","","2024-12-05 15:46:36.833000","150","False","False",""
"1","1","Street Wraith","dmr","Near Mint","English","","","2023-01-13 22:55:20.340000","429","False","False",""
"4","4","Street Wraith","dmr","Near Mint","English","","","2023-04-16 06:05:38.657000","102","False","False",""
"1","1","Street Wraith","dmr","Near Mint","English","","","2023-01-13 23:15:57.410000","311","False","False",""
"1","1","Strength in Numbers","tsr","Near Mint","English","","","2022-02-27 23:42:31.293000","233","False","False",""
"1","1","Strength in Numbers","plst","Near Mint","English","","","2022-02-26 01:13:56.660000","MM3-138","False","False",""
"1","1","Strength of Arms","inr","Near Mint","English","","","2025-01-18 07:05:19.890000","42","False","False",""
"1","1","Strength of the Pack","cmr","Near Mint","English","","","2022-02-25 20:50:04.043000","259","False","False",""
"1","1","Strider, Ranger of the North","ltr","Near Mint","English","","","2023-06-19 00:30:56.800000","232","False","False",""
"1","1","Strider, Ranger of the North","ltr","Near Mint","English","foil","","2023-06-19 00:19:29.977000","232","False","False",""
"2","2","Strife Scholar // Awaken the Ages","sos","Near Mint","English","","","2026-04-20 01:56:31.357000","131","False","False",""
"1","1","Strike It Rich","mh2","Near Mint","English","","","2022-02-26 23:53:51.030000","143","False","False",""
"1","1","Strionic Resonator","ncc","Near Mint","English","","","2024-11-09 18:25:26.320000","381","False","False",""
"1","1","Strip Mine","zne","Near Mint","English","","","2026-03-05 03:31:28.810000","28","False","True",""
"1","1","Strix Lookout","fdn","Near Mint","English","foil","","2024-11-09 07:28:37.070000","52","False","False",""
"1","1","Strix Lookout","fdn","Near Mint","English","","","2024-11-09 07:22:50.513000","52","False","False",""
"1","1","Strixhaven Stadium","fca","Near Mint","English","","","2025-06-07 01:02:20.347000","63","False","False",""
"1","1","Stroke of Midnight","fdn","Near Mint","English","","","2024-11-09 07:27:09.923000","148","False","False",""
"1","1","Stroke of Midnight","woe","Near Mint","English","","","2026-08-10 23:30:56.060000","33","False","False",""
"1","1","Stroke of Midnight","fca","Near Mint","English","","","2025-09-05 03:32:52.007000","26","False","False",""
"2","2","Stromkirk Bloodthief","mid","Near Mint","English","","","2022-02-27 23:06:34.320000","123","False","False",""
"1","1","Stromkirk Captain","dka","Near Mint","English","","","2026-07-01 16:54:58.050000","143","False","False",""
"1","1","Strongbox Raider","fdn","Near Mint","English","foil","","2024-11-09 07:18:43.770000","96","False","False",""
"1","1","Stronghold Arena","dmu","Near Mint","English","","","2023-06-12 05:51:03.540000","110","False","False",""
"1","1","Stubborn Burrowfiend","otj","Near Mint","English","","","2024-04-14 03:45:20.440000","184","False","False",""
"1","1","Stubborn Denial","ktk","Near Mint","English","","","2025-04-17 03:22:21.740000","56","False","False",""
"4","4","Stuck in Summoner's Sanctum","fin","Near Mint","English","","","2025-06-08 23:39:13.260000","76","False","False",""
"1","1","Stuck in Summoner's Sanctum","fin","Near Mint","English","foil","","2025-06-07 00:27:17.783000","76","False","False",""
"1","1","Studious First-Year // Rampant Growth","sos","Near Mint","English","","","2026-04-20 02:06:41.383000","162","False","False",""
"1","1","Study","clu","Near Mint","English","","","2024-12-05 15:14:23.410000","21","False","False",""
"1","1","Study Hall","soc","Near Mint","English","","","2026-04-27 02:49:00.863000","407","False","False",""
"1","1","Study Hall","c21","Near Mint","English","","","2024-11-09 18:25:15.883000","80","False","False",""
"1","1","Stuffy Doll","tsr","Near Mint","English","","","2024-11-09 18:25:00.647000","274","False","False",""
"1","1","Stun","tmp","Near Mint","English","","","2023-11-07 20:10:09.383000","207","False","False",""
"3","3","Stunning Strike","clb","Near Mint","English","","","2022-06-06 18:44:20.543000","97","False","False",""
"1","1","Stunt Double","clu","Near Mint","English","","","2024-12-05 15:50:47.063000","101","False","False",""
"1","1","Subira, Tulzidi Caravanner","cmm","Near Mint","English","","","2023-08-05 16:47:31.277000","261","False","False",""
"1","1","Subjugator Angel","inr","Near Mint","English","","","2025-01-18 07:06:31.677000","350","False","False",""
"2","2","Sublime Epiphany","fic","Near Mint","English","","","2025-07-09 00:51:13.860000","271","False","False",""
"3","3","Subterranean Scout","dmr","Near Mint","English","","","2023-01-13 23:08:18.777000","143","False","False",""
"1","1","Suburban Sanctuary","spm","Near Mint","English","","","2025-09-20 07:13:46.573000","185","False","False",""
"1","1","Subway Train","spm","Near Mint","English","","","2025-09-20 07:08:24.333000","178","False","False",""
"1","1","Sudden Breakthrough","stx","Near Mint","English","","","2023-11-07 20:00:35.220000","116","False","False",""
"1","1","Sudden Disappearance","dka","Near Mint","English","","","2022-02-27 04:42:04.787000","23","False","False",""
"3","3","Sudden Insight","afr","Near Mint","English","","","2023-12-07 17:41:15.620000","77","False","False",""
"1","1","Sudden Spoiling","c14","Near Mint","English","","","2024-11-09 18:25:00.647000","164","False","False",""
"1","1","Sudden Strike","spm","Near Mint","English","","","2025-09-20 07:14:07.777000","19","False","False",""
"1","1","Sugar Rush","woe","Near Mint","English","","","2023-09-03 04:24:39.790000","110","False","False",""
"2","2","Suki, Courageous Rescuer","tla","Near Mint","English","","","2025-12-05 15:59:30.017000","37","False","False",""
"1","1","Suki, Kyoshi Captain","tle","Near Mint","English","","","2025-12-12 05:29:26.880000","85","False","False",""
"3","3","Suki, Kyoshi Warrior","tla","Near Mint","English","","","2025-12-11 00:15:47.347000","243","False","False",""
"1","1","Sulfur Falls","otc","Near Mint","English","","","2024-04-23 02:13:03.677000","322","False","False",""
"1","1","Sulfur Falls","tdc","Near Mint","English","","","2026-02-14 23:45:39.737000","396","False","False",""
"1","1","Sulfurous Springs","5ed","Near Mint","English","","","2024-11-09 18:25:00.647000","424","False","False",""
"1","1","Sulfurous Springs","fic","Near Mint","English","","","2025-07-09 00:51:20.923000","427","False","False",""
"1","1","Sulfurous Springs","eoc","Near Mint","English","","","2026-07-19 04:24:26.223000","185","False","False",""
"1","1","Sulfurous Springs","dmu","Near Mint","English","","","2024-11-09 18:25:23.097000","381","False","False",""
"2","2","Sultai Devotee","tdm","Near Mint","English","","","2025-11-16 06:19:20.743000","160","False","False",""
"1","1","Sultai Runemark","plst","Near Mint","English","","","2022-02-26 05:05:48.740000","FRF-86","False","False",""
"1","1","Sultai Scavenger","ktk","Near Mint","English","","","2022-02-26 17:17:12.033000","91","False","False",""
"1","1","Sumala Sentry","mkm","Near Mint","English","","","2024-02-04 02:52:03.797000","233","False","False",""
"1","1","Sumala Woodshaper","grn","Near Mint","English","","","2022-02-26 04:42:50.693000","200","False","False",""
"2","2","Summary Judgment","rna","Near Mint","English","","","2022-02-27 04:37:56.923000","24","False","False",""
"3","3","Summary Judgment","rvr","Near Mint","English","","","2024-01-24 04:08:35.550000","27","False","False",""
"1","1","Summer Bloom","vis","Near Mint","English","","","2024-11-09 18:25:00.647000","122","False","False",""
"1","1","Summit Intimidator","tdm","Near Mint","English","","","2025-04-06 17:16:18.907000","125","False","False",""
"1","1","Summit Sentinel","ecl","Near Mint","English","","","2026-01-18 04:05:14.153000","73","False","False",""
"1","1","Summon Undead","clb","Near Mint","English","","","2022-06-06 18:35:27.807000","151","False","False",""
"1","1","Summon: Anima","fin","Near Mint","English","","","2025-06-07 00:57:20.263000","120","False","False",""
"1","1","Summon: Brynhildr","fin","Near Mint","English","","","2025-06-08 23:21:30.383000","160","False","False",""
"5","5","Summon: Choco/Mog","fin","Near Mint","English","","","2025-07-09 00:58:28.177000","35","False","False",""
"3","3","Summon: Esper Ramuh","fin","Near Mint","English","","","2025-06-08 23:38:29.357000","161","False","False",""
"1","1","Summon: Esper Valigarmanda","fic","Near Mint","English","","","2025-07-09 00:51:20.923000","60","False","False",""
"5","5","Summon: Fat Chocobo","fin","Near Mint","English","","","2025-07-19 06:04:27.320000","202","False","False",""
"1","1","Summon: Fat Chocobo","fin","Near Mint","English","","","2025-06-07 01:19:13.593000","371","False","False",""
"2","2","Summon: Fenrir","fin","Near Mint","English","","","2025-07-19 06:04:18.900000","203","False","False",""
"1","1","Summon: Fenrir","fin","Near Mint","English","","","2025-06-07 00:26:39.923000","372","False","False",""
"1","1","Summon: G.F. Ifrit","fin","Near Mint","English","foil","","2025-07-15 02:08:05.690000","163","False","False",""
"1","1","Summon: G.F. Ifrit","fin","Near Mint","English","","","2025-07-19 05:58:53.990000","369","False","False",""
"6","6","Summon: G.F. Ifrit","fin","Near Mint","English","","","2025-07-09 00:54:18.600000","163","False","False",""
"1","1","Summon: Good King Mog XII","fic","Near Mint","English","","","2025-07-09 00:51:13.860000","26","False","False",""
"1","1","Summon: Ixion","fic","Near Mint","English","","","2025-07-09 00:56:07.870000","195","False","False",""
"1","1","Summon: Ixion","fic","Near Mint","English","","","2025-07-15 02:12:26.483000","27","False","False",""
"1","1","Summon: Kujata","fic","Near Mint","English","","","2025-06-19 03:26:58.633000","61","False","False",""
"1","1","Summon: Leviathan","fin","Near Mint","English","","","2025-06-21 05:39:54.240000","77","False","False",""
"1","1","Summon: Magus Sisters","fic","Near Mint","English","","","2025-07-09 00:51:44.407000","200","False","False",""
"1","1","Summon: Magus Sisters","fic","Near Mint","English","","","2025-07-15 02:12:26.483000","71","False","False",""
"2","2","Summon: Primal Garuda","fin","Near Mint","English","","","2025-06-07 01:05:19.457000","37","False","False",""
"1","1","Summon: Primal Odin","fin","Near Mint","English","","","2025-06-07 00:08:36.620000","121","False","False",""
"1","1","Summon: Shiva","fin","Near Mint","English","","","2025-07-09 00:59:29.570000","78","False","False",""
"1","1","Summon: Titan","fin","Near Mint","English","","","2025-06-22 02:07:44.613000","204","False","False",""
"1","1","Summon: Valefor","fic","Near Mint","English","","","2025-07-15 02:12:26.483000","42","False","False",""
"1","1","Summon: Yojimbo","fic","Near Mint","English","","","2025-07-15 02:12:26.483000","28","False","False",""
"1","1","Summoner's Grimoire","fin","Near Mint","English","","","2025-06-07 01:16:51.747000","205","False","False",""
"1","1","Summoner's Sending","fic","Near Mint","English","","","2025-07-15 02:12:26.483000","29","False","False",""
"1","1","Summoning Materia","fic","Near Mint","English","","","2025-06-19 03:26:58.633000","72","False","False",""
"3","3","Sun Clasp","dmr","Near Mint","English","","","2023-01-13 22:59:40.053000","30","False","False",""
"1","1","Sun Titan","fic","Near Mint","English","","","2025-07-09 00:51:20.923000","254","False","False",""
"1","1","Sun Titan","c19","Near Mint","English","","","2022-02-27 22:17:11.530000","76","False","False",""
"1","1","Sun Titan","ncc","Near Mint","English","","","2022-04-30 17:10:16.073000","210","False","False",""
"1","1","Sunbathing Rootwalla","dmu","Near Mint","English","","","2022-09-03 15:04:50.003000","181","False","False",""
"1","1","Sunblade Samurai","neo","Near Mint","English","","","2022-04-24 20:45:21.560000","315","False","False",""
"2","2","Sunblade Samurai","j25","Near Mint","English","","","2024-12-04 16:41:22.557000","264","False","False",""
"1","1","Sunblade Samurai","neo","Near Mint","English","","","2022-04-24 20:37:04.677000","39","False","False",""
"1","1","Sunblade Samurai","neo","Near Mint","English","foil","","2022-04-24 20:40:49.660000","39","False","False",""
"1","1","Sunblast Angel","c14","Near Mint","English","","","2022-04-28 02:01:42.720000","92","False","False",""
"1","1","Sun-Blessed Healer","fdn","Near Mint","English","","","2024-11-09 07:12:43.593000","25","False","False",""
"2","2","Sun-Dappled Celebrant","ecl","Near Mint","English","","","2026-01-18 04:00:41.400000","37","False","False",""
"1","1","Sunder Shaman","rvr","Near Mint","English","","","2024-01-24 02:58:01.373000","230","False","False",""
"1","1","Sundering Eruption // Volcanic Fissure","mh3","Near Mint","English","","","2024-06-14 22:12:44.607000","248","False","False",""
"1","1","Sundering Growth","c19","Near Mint","English","","","2022-02-26 04:43:36.793000","203","False","False",""
"1","1","Sundering Stroke","eld","Near Mint","English","","","2022-02-26 22:54:52.837000","144","False","False",""
"1","1","Sundial of the Infinite","m12","Near Mint","English","","","2024-11-09 18:25:23.097000","218","False","False",""
"1","1","Sunforger","mm2","Near Mint","English","","","2024-11-09 18:25:00.647000","232","False","False",""
"1","1","Sungold Barrage","mid","Near Mint","English","","","2022-02-27 22:16:25.270000","36","False","False",""
"1","1","Sungrass Prairie","ncc","Near Mint","English","","","2022-08-07 22:42:01.773000","430","False","False",""
"2","2","Sungrass Prairie","fic","Near Mint","English","","","2025-07-15 02:12:26.483000","428","False","False",""
